,Price,Cities,departure_time,arrival_time,layeover,Airline,Cabin
1620," 7,164","Kolkata to Coimbatore , 17 Apr",10:40,15:50,1 stop via Bengaluru,IndiGo,E
1621," 7,164","Kolkata to Coimbatore , 17 Apr",13:15,19:55,1 stop via Hyderabad,IndiGo,E
1622," 7,164","Kolkata to Coimbatore , 17 Apr",08:35,15:50,1 stop via Bengaluru,IndiGo,E
1623," 7,164","Kolkata to Coimbatore , 17 Apr",07:30,15:50,1 stop via Bengaluru,IndiGo,E
1624," 8,030","Kolkata to Coimbatore , 17 Apr",01:10,09:10,1 stop via New Delhi,IndiGo,E
1625," 9,409","Kolkata to Coimbatore , 17 Apr",09:35,15:50,1 stop via Bengaluru,"Spicejet, IndiGo",E
1626," 5,596","Kolkata to Srinagar , 17 Apr",14:20,19:05,1 stop via New Delhi,Go Air,E
1627," 5,596","Kolkata to Srinagar , 17 Apr",05:45,10:45,1 stop via New Delhi,Go Air,E
1628," 5,599","Kolkata to Srinagar , 17 Apr",07:40,12:50,1 stop via New Delhi,AirAsia,E
1629," 5,599","Kolkata to Srinagar , 17 Apr",00:45,07:25,1 stop via New Delhi,AirAsia,E
1630," 5,599","Kolkata to Srinagar , 17 Apr",04:40,13:25,"2 stop via Hyderabad,New Delhi",AirAsia,E
1631," 5,625","Kolkata to Srinagar , 17 Apr",15:45,19:10,Non stop,Spicejet,E
1632," 6,717","Kolkata to Srinagar , 17 Apr",12:45,16:40,1 stop via Chandigarh,IndiGo,E
1633," 6,769","Kolkata to Srinagar , 17 Apr",11:25,16:30,1 stop via New Delhi,IndiGo,E
1634," 6,769","Kolkata to Srinagar , 17 Apr",06:05,11:40,1 stop via New Delhi,IndiGo,E
1635," 6,769","Kolkata to Srinagar , 17 Apr",07:05,14:05,1 stop via New Delhi,IndiGo,E
1636," 4,599","Kolkata to Visakhapatnam , 17 Apr",23:00,08:20,1 stop via Hyderabad,IndiGo,E
1637," 4,599","Kolkata to Visakhapatnam , 17 Apr",21:15,08:20,1 stop via Hyderabad,IndiGo,E
1638," 4,757","Kolkata to Visakhapatnam , 17 Apr",08:15,09:45,Non stop,IndiGo,E
1639," 5,460","Kolkata to Visakhapatnam , 17 Apr",05:45,14:00,1 stop via Hyderabad,IndiGo,E
1640," 5,891","Kolkata to Visakhapatnam , 17 Apr",05:45,12:25,1 stop via Hyderabad,IndiGo,E
1641," 6,282","Kolkata to Visakhapatnam , 17 Apr",10:25,17:15,1 stop via New Delhi,Air India,E
1642," 6,282","Kolkata to Visakhapatnam , 17 Apr",06:55,17:15,1 stop via New Delhi,Air India,E
1643," 6,752","Kolkata to Visakhapatnam , 17 Apr",13:15,19:50,1 stop via Hyderabad,IndiGo,E
1644," 8,371","Kolkata to Visakhapatnam , 17 Apr",00:45,12:25,"2 stop via New Delhi,Hyderabad","AirAsia, IndiGo",E
1645," 9,158","Kolkata to Visakhapatnam , 17 Apr",04:40,12:25,1 stop via Hyderabad,"AirAsia, IndiGo",E
1646," 3,444","Kolkata to Ranchi , 17 Apr",19:15,20:00,Non stop,IndiGo,E
1647," 3,444","Kolkata to Ranchi , 17 Apr",17:45,18:55,Non stop,IndiGo,E
1648," 7,607","Kolkata to Ranchi , 17 Apr",10:15,19:40,1 stop via New Delhi,Vistara,E
1649," 7,607","Kolkata to Ranchi , 17 Apr",07:10,19:40,1 stop via New Delhi,Vistara,E
1650," 8,785","Kolkata to Ranchi , 17 Apr",14:20,19:25,1 stop via New Delhi,Go Air,E
1651," 8,785","Kolkata to Ranchi , 17 Apr",14:20,20:15,1 stop via New Delhi,Go Air,E
1652," 8,785","Kolkata to Ranchi , 17 Apr",05:45,19:25,1 stop via New Delhi,Go Air,E
1653," 8,785","Kolkata to Ranchi , 17 Apr",05:45,20:15,1 stop via New Delhi,Go Air,E
1654," 8,904","Kolkata to Ranchi , 17 Apr",20:30,10:00,1 stop via New Delhi,Air India,E
1655," 11,319","Kolkata to Ranchi , 17 Apr",09:10,10:00,"2 stop via Bhubaneswar,New Delhi",Air India,E
1656," 4,515","Kolkata to Amritsar , 17 Apr",07:05,12:10,1 stop via New Delhi,IndiGo,E
1657," 4,515","Kolkata to Amritsar , 17 Apr",06:05,12:10,1 stop via New Delhi,IndiGo,E
1658," 4,830","Kolkata to Amritsar , 17 Apr",11:25,19:15,1 stop via New Delhi,IndiGo,E
1659," 4,830","Kolkata to Amritsar , 17 Apr",01:10,12:10,1 stop via New Delhi,IndiGo,E
1660," 5,250","Kolkata to Amritsar , 17 Apr",17:05,19:45,Non stop,IndiGo,E
1661," 5,488","Kolkata to Amritsar , 17 Apr",06:20,18:45,1 stop via New Delhi,Spicejet,E
1662," 5,488","Kolkata to Amritsar , 17 Apr",22:00,18:45,1 stop via New Delhi,Spicejet,E
1663," 5,488","Kolkata to Amritsar , 17 Apr",18:05,18:45,1 stop via New Delhi,Spicejet,E
1664," 6,505","Kolkata to Amritsar , 17 Apr",10:15,14:50,1 stop via New Delhi,Vistara,E
1665," 6,505","Kolkata to Amritsar , 17 Apr",07:10,14:50,1 stop via New Delhi,Vistara,E
1666," 5,490","Kolkata to Chandigarh , 17 Apr",20:20,07:05,1 stop via New Delhi,IndiGo,E
1667," 6,139","Kolkata to Chandigarh , 17 Apr",11:25,16:45,1 stop via New Delhi,IndiGo,E
1668," 6,139","Kolkata to Chandigarh , 17 Apr",01:10,07:05,1 stop via New Delhi,IndiGo,E
1669," 6,139","Kolkata to Chandigarh , 17 Apr",07:05,16:45,1 stop via New Delhi,IndiGo,E
1670," 6,139","Kolkata to Chandigarh , 17 Apr",06:05,16:45,1 stop via New Delhi,IndiGo,E
1671," 6,190","Kolkata to Chandigarh , 17 Apr",07:10,14:45,1 stop via New Delhi,Vistara,E
1672," 6,699","Kolkata to Chandigarh , 17 Apr",12:45,15:00,Non stop,IndiGo,E
1673," 6,699","Kolkata to Chandigarh , 17 Apr",21:30,23:55,Non stop,IndiGo,E
1674," 6,699","Kolkata to Chandigarh , 17 Apr",10:15,14:45,1 stop via New Delhi,Vistara,E
1675," 6,750","Kolkata to Chandigarh , 17 Apr",05:45,16:50,"2 stop via New Delhi,Srinagar",Go Air,E
1676," 4,244","Kolkata to Raipur , 17 Apr",07:45,13:15,1 stop via Jharsuguda,Air India,E
1677," 4,244","Kolkata to Raipur , 17 Apr",06:05,11:40,1 stop via New Delhi,IndiGo,E
1678," 4,244","Kolkata to Raipur , 17 Apr",01:10,07:35,1 stop via New Delhi,IndiGo,E
1679," 4,244","Kolkata to Raipur , 17 Apr",07:05,15:50,1 stop via New Delhi,IndiGo,E
1680," 4,244","Kolkata to Raipur , 17 Apr",23:00,09:45,1 stop via Hyderabad,IndiGo,E
1681," 4,244","Kolkata to Raipur , 17 Apr",20:20,07:35,1 stop via New Delhi,IndiGo,E
1682," 4,244","Kolkata to Raipur , 17 Apr",20:25,08:35,1 stop via Bengaluru,IndiGo,E
1683," 4,599","Kolkata to Raipur , 17 Apr",08:15,09:30,Non stop,IndiGo,E
1684," 4,684","Kolkata to Raipur , 17 Apr",10:40,19:50,1 stop via Bengaluru,IndiGo,E
1685," 4,684","Kolkata to Raipur , 17 Apr",08:35,19:50,1 stop via Bengaluru,IndiGo,E
1686," 5,011","Kolkata to Mangalore , 17 Apr",23:00,07:45,1 stop via Hyderabad,IndiGo,E
1687," 5,011","Kolkata to Mangalore , 17 Apr",21:15,07:45,1 stop via Hyderabad,IndiGo,E
1688," 5,011","Kolkata to Mangalore , 17 Apr",19:50,07:45,1 stop via Hyderabad,IndiGo,E
1689," 5,110","Kolkata to Mangalore , 17 Apr",21:30,18:10,1 stop via Bengaluru,Spicejet,E
1690," 5,522","Kolkata to Mangalore , 17 Apr",09:35,18:10,1 stop via Bengaluru,Spicejet,E
1691," 5,841","Kolkata to Mangalore , 17 Apr",18:30,23:05,1 stop via Bengaluru,IndiGo,E
1692," 5,841","Kolkata to Mangalore , 17 Apr",10:40,16:10,1 stop via Bengaluru,IndiGo,E
1693," 5,841","Kolkata to Mangalore , 17 Apr",04:40,10:50,1 stop via Bengaluru,IndiGo,E
1694," 5,841","Kolkata to Mangalore , 17 Apr",13:35,20:20,1 stop via Chennai,IndiGo,E
1695," 5,841","Kolkata to Mangalore , 17 Apr",13:15,20:10,1 stop via Hyderabad,IndiGo,E
1696," 5,019","Kolkata to Port Blair , 17 Apr",23:00,09:40,1 stop via Hyderabad,IndiGo,E
1697," 5,019","Kolkata to Port Blair , 17 Apr",21:15,09:40,1 stop via Hyderabad,IndiGo,E
1698," 5,228","Kolkata to Port Blair , 17 Apr",06:10,08:10,Non stop,Spicejet,E
1699," 5,228","Kolkata to Port Blair , 17 Apr",08:00,10:00,Non stop,Go Air,E
1700," 5,229","Kolkata to Port Blair , 17 Apr",09:00,11:20,Non stop,Vistara,E
1701," 5,229","Kolkata to Port Blair , 17 Apr",05:30,08:00,Non stop,Air India,E
1702," 6,120","Kolkata to Port Blair , 17 Apr",19:30,10:20,"2 stop via Mumbai,Chennai",Go Air,E
1703," 6,120","Kolkata to Port Blair , 17 Apr",16:40,10:20,"3 stop via Ahmedabad,Mumbai,Chennai",Go Air,E
1704," 8,986","Kolkata to Port Blair , 17 Apr",04:40,06:30,"3 stop via Hyderabad,Chennai,Mumbai","AirAsia, IndiGo",E
1705," 8,986","Kolkata to Port Blair , 17 Apr",04:40,06:30,"3 stop via Hyderabad,Chennai,Mumbai","AirAsia, IndiGo",E
1706," 6,432","Kolkata to Tiruchirappalli , 17 Apr",10:40,18:05,1 stop via Bengaluru,IndiGo,E
1707," 6,432","Kolkata to Tiruchirappalli , 17 Apr",08:35,18:05,1 stop via Bengaluru,IndiGo,E
1708," 6,432","Kolkata to Tiruchirappalli , 17 Apr",07:30,18:05,1 stop via Bengaluru,IndiGo,E
1709," 7,469","Kolkata to Tiruchirappalli , 17 Apr",13:35,21:15,1 stop via Chennai,IndiGo,E
1710," 7,579","Kolkata to Tiruchirappalli , 17 Apr",04:40,21:15,"2 stop via Hyderabad,Chennai","AirAsia, IndiGo",E
1711," 8,020","Kolkata to Tiruchirappalli , 17 Apr",04:40,14:20,"2 stop via Hyderabad,Chennai","AirAsia, IndiGo",E
1712," 8,150","Kolkata to Tiruchirappalli , 17 Apr",09:35,21:15,"2 stop via Bengaluru,Chennai","Spicejet, IndiGo",E
1713," 8,151","Kolkata to Tiruchirappalli , 17 Apr",08:45,21:15,"2 stop via Bengaluru,Chennai","AirAsia, IndiGo",E
1714," 8,936","Kolkata to Tiruchirappalli , 17 Apr",09:35,18:05,1 stop via Bengaluru,"Spicejet, IndiGo",E
1715," 8,938","Kolkata to Tiruchirappalli , 17 Apr",08:45,18:05,1 stop via Bengaluru,"AirAsia, IndiGo",E
1716," 4,822","Kochi to New Delhi , 17 Apr",15:05,21:20,1 stop via Chennai,IndiGo,E
1717," 4,822","Kochi to New Delhi , 17 Apr",13:45,20:30,1 stop via Ahmedabad,Go Air,E
1718," 4,822","Kochi to New Delhi , 17 Apr",12:30,20:00,1 stop via Chennai,IndiGo,E
1719," 4,822","Kochi to New Delhi , 17 Apr",07:45,15:55,1 stop via Mumbai,Go Air,E
1720," 4,822","Kochi to New Delhi , 17 Apr",09:50,20:00,1 stop via Chennai,IndiGo,E
1721," 5,437","Kochi to New Delhi , 17 Apr",10:25,23:25,1 stop via Bengaluru,Spicejet,E
1722," 5,624","Kochi to New Delhi , 17 Apr",10:05,15:50,1 stop via Mumbai,IndiGo,E
1723," 5,624","Kochi to New Delhi , 17 Apr",15:00,20:55,1 stop via Mumbai,IndiGo,E
1724," 5,624","Kochi to New Delhi , 17 Apr",13:20,19:35,1 stop via Pune,IndiGo,E
1725," 5,624","Kochi to New Delhi , 17 Apr",18:35,01:00,1 stop via Chennai,IndiGo,E
1726," 3,495","Kochi to Mumbai , 17 Apr",21:20,06:20,1 stop via Bengaluru,AirAsia,E
1727," 3,606","Kochi to Mumbai , 17 Apr",20:50,00:50,1 stop via Bengaluru,IndiGo,E
1728," 3,606","Kochi to Mumbai , 17 Apr",08:15,12:20,1 stop via Bengaluru,IndiGo,E
1729," 3,606","Kochi to Mumbai , 17 Apr",05:20,09:40,1 stop via Hyderabad,IndiGo,E
1730," 3,606","Kochi to Mumbai , 17 Apr",19:30,00:20,1 stop via Hyderabad,IndiGo,E
1731," 3,606","Kochi to Mumbai , 17 Apr",15:05,20:10,1 stop via Chennai,IndiGo,E
1732," 3,606","Kochi to Mumbai , 17 Apr",06:50,12:20,1 stop via Bengaluru,IndiGo,E
1733," 3,606","Kochi to Mumbai , 17 Apr",11:35,18:25,1 stop via Bengaluru,IndiGo,E
1734," 3,606","Kochi to Mumbai , 17 Apr",12:30,20:10,1 stop via Chennai,IndiGo,E
1735," 3,606","Kochi to Mumbai , 17 Apr",22:50,09:15,1 stop via Bengaluru,IndiGo,E
1736," 2,733","Kochi to Bengaluru , 17 Apr",10:25,11:45,Non stop,Spicejet,E
1737," 2,734","Kochi to Bengaluru , 17 Apr",06:50,07:55,Non stop,IndiGo,E
1738," 2,734","Kochi to Bengaluru , 17 Apr",08:15,09:20,Non stop,IndiGo,E
1739," 2,734","Kochi to Bengaluru , 17 Apr",11:35,12:40,Non stop,IndiGo,E
1740," 2,734","Kochi to Bengaluru , 17 Apr",12:35,13:50,Non stop,Air India,E
1741," 2,734","Kochi to Bengaluru , 17 Apr",20:50,22:05,Non stop,IndiGo,E
1742," 2,734","Kochi to Bengaluru , 17 Apr",22:50,00:05,Non stop,IndiGo,E
1743," 2,735","Kochi to Bengaluru , 17 Apr",21:20,22:15,Non stop,AirAsia,E
1744," 2,735","Kochi to Bengaluru , 17 Apr",07:40,08:40,Non stop,AirAsia,E
1745," 2,735","Kochi to Bengaluru , 17 Apr",14:10,15:25,Non stop,AirAsia,E
1746," 3,342","Kochi to Hyderabad , 17 Apr",21:20,08:40,1 stop via Bengaluru,AirAsia,E
1747," 3,680","Kochi to Hyderabad , 17 Apr",07:40,17:35,1 stop via Bengaluru,AirAsia,E
1748," 3,787","Kochi to Hyderabad , 17 Apr",09:50,13:25,1 stop via Chennai,IndiGo,E
1749," 3,787","Kochi to Hyderabad , 17 Apr",06:50,11:25,1 stop via Bengaluru,IndiGo,E
1750," 3,787","Kochi to Hyderabad , 17 Apr",08:15,12:50,1 stop via Bengaluru,IndiGo,E
1751," 3,787","Kochi to Hyderabad , 17 Apr",18:35,23:40,1 stop via Chennai,IndiGo,E
1752," 3,787","Kochi to Hyderabad , 17 Apr",15:05,20:30,1 stop via Chennai,IndiGo,E
1753," 3,787","Kochi to Hyderabad , 17 Apr",12:30,18:25,1 stop via Chennai,IndiGo,E
1754," 3,787","Kochi to Hyderabad , 17 Apr",11:35,20:55,1 stop via Bengaluru,IndiGo,E
1755," 3,787","Kochi to Hyderabad , 17 Apr",22:50,08:30,1 stop via Bengaluru,IndiGo,E
1756," 3,259","Kochi to Chennai , 17 Apr",10:25,21:40,1 stop via Bengaluru,Spicejet,E
1757," 3,363","Kochi to Chennai , 17 Apr",14:40,16:20,Non stop,Spicejet,E
1758," 3,363","Kochi to Chennai , 17 Apr",08:15,11:40,1 stop via Bengaluru,IndiGo,E
1759," 3,363","Kochi to Chennai , 17 Apr",11:35,16:10,1 stop via Bengaluru,IndiGo,E
1760," 3,363","Kochi to Chennai , 17 Apr",06:50,11:40,1 stop via Bengaluru,IndiGo,E
1761," 3,363","Kochi to Chennai , 17 Apr",10:00,15:15,1 stop via Thiruvananthapuram,IndiGo,E
1762," 3,363","Kochi to Chennai , 17 Apr",22:50,08:15,1 stop via Bengaluru,IndiGo,E
1763," 3,364","Kochi to Chennai , 17 Apr",12:30,13:50,Non stop,IndiGo,E
1764," 3,364","Kochi to Chennai , 17 Apr",15:05,16:25,Non stop,IndiGo,E
1765," 3,469","Kochi to Chennai , 17 Apr",09:50,11:10,Non stop,IndiGo,E
1766," 4,847","Kochi to Kolkata , 17 Apr",21:20,08:10,1 stop via Bengaluru,AirAsia,E
1767," 4,847","Kochi to Kolkata , 17 Apr",14:10,01:20,1 stop via Bengaluru,AirAsia,E
1768," 4,847","Kochi to Kolkata , 17 Apr",08:50,23:30,1 stop via New Delhi,AirAsia,E
1769," 5,480","Kochi to Kolkata , 17 Apr",17:10,23:15,1 stop via Bengaluru,IndiGo,E
1770," 5,884","Kochi to Kolkata , 17 Apr",09:00,11:55,Non stop,IndiGo,E
1771," 6,031","Kochi to Kolkata , 17 Apr",21:20,01:20,1 stop via Bengaluru,AirAsia,E
1772," 6,164","Kochi to Kolkata , 17 Apr",19:30,01:15,1 stop via Hyderabad,IndiGo,E
1773," 6,164","Kochi to Kolkata , 17 Apr",11:35,23:15,1 stop via Bengaluru,IndiGo,E
1774," 6,768","Kochi to Kolkata , 17 Apr",20:05,08:30,1 stop via Mumbai,Go Air,E
1775," 6,849","Kochi to Kolkata , 17 Apr",10:20,19:15,1 stop via Hyderabad,IndiGo,E
1776," 3,312","Kochi to Goa , 17 Apr",22:50,07:40,1 stop via Bengaluru,IndiGo,E
1777," 3,312","Kochi to Goa , 17 Apr",11:35,20:50,1 stop via Bengaluru,IndiGo,E
1778," 3,586","Kochi to Goa , 17 Apr",14:10,18:50,1 stop via Bengaluru,AirAsia,E
1779," 3,586","Kochi to Goa , 17 Apr",07:40,18:50,1 stop via Bengaluru,AirAsia,E
1780," 3,887","Kochi to Goa , 17 Apr",19:30,23:35,1 stop via Hyderabad,IndiGo,E
1781," 3,887","Kochi to Goa , 17 Apr",08:15,12:30,1 stop via Bengaluru,IndiGo,E
1782," 3,887","Kochi to Goa , 17 Apr",12:30,17:25,1 stop via Chennai,IndiGo,E
1783," 3,887","Kochi to Goa , 17 Apr",10:05,15:25,1 stop via Mumbai,IndiGo,E
1784," 3,887","Kochi to Goa , 17 Apr",06:50,12:30,1 stop via Bengaluru,IndiGo,E
1785," 3,887","Kochi to Goa , 17 Apr",09:50,17:25,1 stop via Chennai,IndiGo,E
1786," 4,414","Kochi to Pune , 17 Apr",09:50,15:05,1 stop via Chennai,IndiGo,E
1787," 4,414","Kochi to Pune , 17 Apr",06:50,12:45,1 stop via Bengaluru,IndiGo,E
1788," 4,414","Kochi to Pune , 17 Apr",11:35,18:20,1 stop via Bengaluru,IndiGo,E
1789," 4,467","Kochi to Pune , 17 Apr",07:40,14:15,1 stop via Bengaluru,AirAsia,E
1790," 4,467","Kochi to Pune , 17 Apr",14:40,12:20,1 stop via Chennai,Spicejet,E
1791," 4,467","Kochi to Pune , 17 Apr",10:25,12:15,1 stop via Bengaluru,Spicejet,E
1792," 4,834","Kochi to Pune , 17 Apr",08:15,12:45,1 stop via Bengaluru,IndiGo,E
1793," 4,834","Kochi to Pune , 17 Apr",10:20,15:35,1 stop via Hyderabad,IndiGo,E
1794," 5,254","Kochi to Pune , 17 Apr",13:20,15:10,Non stop,IndiGo,E
1795," 5,254","Kochi to Pune , 17 Apr",15:20,19:50,1 stop via Ahmedabad,IndiGo,E
1796," 6,098","Kochi to Guwahati , 17 Apr",11:35,23:40,1 stop via Bengaluru,IndiGo,E
1797," 6,387","Kochi to Guwahati , 17 Apr",08:50,20:55,1 stop via New Delhi,AirAsia,E
1798," 6,387","Kochi to Guwahati , 17 Apr",07:40,19:50,1 stop via Bengaluru,AirAsia,E
1799," 6,387","Kochi to Guwahati , 17 Apr",21:20,10:15,1 stop via Bengaluru,AirAsia,E
1800," 6,887","Kochi to Guwahati , 17 Apr",14:10,19:50,1 stop via Bengaluru,AirAsia,E
1801," 6,945","Kochi to Guwahati , 17 Apr",22:50,10:25,1 stop via Bengaluru,IndiGo,E
1802," 7,069","Kochi to Guwahati , 17 Apr",08:50,15:20,1 stop via New Delhi,AirAsia,E
1803," 7,155","Kochi to Guwahati , 17 Apr",17:10,23:40,1 stop via Bengaluru,IndiGo,E
1804," 7,155","Kochi to Guwahati , 17 Apr",10:00,17:45,1 stop via New Delhi,IndiGo,E
1805," 7,155","Kochi to Guwahati , 17 Apr",15:00,23:25,1 stop via Mumbai,IndiGo,E
1806," 6,393","Kochi to Lucknow , 17 Apr",13:20,17:45,1 stop via Pune,IndiGo,E
1807," 6,393","Kochi to Lucknow , 17 Apr",22:50,09:05,1 stop via Bengaluru,IndiGo,E
1808," 6,918","Kochi to Lucknow , 17 Apr",15:00,22:00,1 stop via Mumbai,IndiGo,E
1809," 6,918","Kochi to Lucknow , 17 Apr",10:05,22:00,1 stop via Mumbai,IndiGo,E
1810," 7,312","Kochi to Lucknow , 17 Apr",11:35,16:15,1 stop via Bengaluru,IndiGo,E
1811," 7,312","Kochi to Lucknow , 17 Apr",10:20,15:30,1 stop via Hyderabad,IndiGo,E
1812," 7,312","Kochi to Lucknow , 17 Apr",15:20,21:15,1 stop via Ahmedabad,IndiGo,E
1813," 7,312","Kochi to Lucknow , 17 Apr",09:00,15:45,1 stop via Kolkata,IndiGo,E
1814," 7,312","Kochi to Lucknow , 17 Apr",10:00,17:35,1 stop via New Delhi,IndiGo,E
1815," 7,312","Kochi to Lucknow , 17 Apr",08:15,16:15,1 stop via Bengaluru,IndiGo,E
1816," 4,766","Kochi to Jaipur , 17 Apr",07:45,18:00,1 stop via Mumbai,Go Air,E
1817," 4,766","Kochi to Jaipur , 17 Apr",20:05,07:35,1 stop via Mumbai,Go Air,E
1818," 5,726","Kochi to Jaipur , 17 Apr",21:20,09:05,"2 stop via Bengaluru,Mumbai",AirAsia,E
1819," 5,761","Kochi to Jaipur , 17 Apr",11:35,22:50,1 stop via Bengaluru,IndiGo,E
1820," 5,761","Kochi to Jaipur , 17 Apr",22:50,10:10,1 stop via Bengaluru,IndiGo,E
1821," 5,915","Kochi to Jaipur , 17 Apr",07:40,16:45,"2 stop via Bengaluru,Pune",AirAsia,E
1822," 5,916","Kochi to Jaipur , 17 Apr",15:00,20:20,1 stop via Mumbai,IndiGo,E
1823," 5,916","Kochi to Jaipur , 17 Apr",10:05,17:15,1 stop via Mumbai,IndiGo,E
1824," 5,937","Kochi to Jaipur , 17 Apr",15:20,19:45,1 stop via Ahmedabad,IndiGo,E
1825," 6,038","Kochi to Jaipur , 17 Apr",17:10,22:50,1 stop via Bengaluru,IndiGo,E
1826," 6,979","Kochi to Patna , 17 Apr",05:20,11:00,1 stop via Hyderabad,IndiGo,E
1827," 6,979","Kochi to Patna , 17 Apr",10:05,18:15,1 stop via Mumbai,IndiGo,E
1828," 6,979","Kochi to Patna , 17 Apr",09:00,17:45,1 stop via Kolkata,IndiGo,E
1829," 7,393","Kochi to Patna , 17 Apr",11:35,23:00,1 stop via Bengaluru,IndiGo,E
1830," 7,708","Kochi to Patna , 17 Apr",17:10,23:00,1 stop via Bengaluru,IndiGo,E
1831," 7,912","Kochi to Patna , 17 Apr",10:00,17:20,1 stop via New Delhi,IndiGo,E
1832," 7,990","Kochi to Patna , 17 Apr",14:40,20:10,1 stop via Chennai,Spicejet,E
1833," 8,324","Kochi to Patna , 17 Apr",10:25,16:40,1 stop via Bengaluru,Spicejet,E
1834," 9,126","Kochi to Patna , 17 Apr",10:20,16:25,1 stop via Hyderabad,IndiGo,E
1835," 12,709","Kochi to Patna , 17 Apr",09:45,15:20,1 stop via New Delhi,Air India,E
1836," 3,049","Kochi to Thiruvananthapuram , 17 Apr",10:00,11:00,Non stop,IndiGo,E
1837," 11,712","Kochi to Thiruvananthapuram , 17 Apr",09:20,19:40,"4 stop via Mysore,Mangalore,Coimbatore,Mumbai",Air India,E
1838," 15,019","Kochi to Thiruvananthapuram , 17 Apr",09:45,20:30,1 stop via New Delhi,Air India,E
1839," 15,019","Kochi to Thiruvananthapuram , 17 Apr",19:30,12:15,1 stop via New Delhi,Vistara,E
1840," 16,384","Kochi to Thiruvananthapuram , 17 Apr",09:45,16:55,1 stop via New Delhi,Air India,E
1841," 17,539","Kochi to Thiruvananthapuram , 17 Apr",19:10,16:20,"2 stop via Chennai,New Delhi",Air India,E
1842," 17,539","Kochi to Thiruvananthapuram , 17 Apr",18:35,16:20,"2 stop via Chennai,New Delhi",Air India,E
1843," 17,539","Kochi to Thiruvananthapuram , 17 Apr",19:10,20:30,"2 stop via Chennai,New Delhi",Air India,E
1844," 17,539","Kochi to Thiruvananthapuram , 17 Apr",18:35,20:30,"2 stop via Chennai,New Delhi",Air India,E
1845," 5,517","Kochi to Bhubaneswar , 17 Apr",15:20,21:55,1 stop via Ahmedabad,IndiGo,E
1846," 5,517","Kochi to Bhubaneswar , 17 Apr",15:05,21:50,1 stop via Chennai,IndiGo,E
1847," 5,517","Kochi to Bhubaneswar , 17 Apr",10:05,17:25,1 stop via Mumbai,IndiGo,E
1848," 5,517","Kochi to Bhubaneswar , 17 Apr",12:30,21:50,1 stop via Chennai,IndiGo,E
1849," 5,517","Kochi to Bhubaneswar , 17 Apr",22:50,08:15,1 stop via Bengaluru,IndiGo,E
1850," 5,517","Kochi to Bhubaneswar , 17 Apr",05:20,16:05,1 stop via Hyderabad,IndiGo,E
1851," 6,281","Kochi to Bhubaneswar , 17 Apr",08:15,13:55,1 stop via Bengaluru,IndiGo,E
1852," 6,281","Kochi to Bhubaneswar , 17 Apr",10:20,16:05,1 stop via Hyderabad,IndiGo,E
1853," 6,281","Kochi to Bhubaneswar , 17 Apr",06:50,13:55,1 stop via Bengaluru,IndiGo,E
1854," 6,281","Kochi to Bhubaneswar , 17 Apr",09:00,16:35,1 stop via Kolkata,IndiGo,E
1855," 5,517","Kochi to Kozhikode , 17 Apr",08:15,12:55,1 stop via Bengaluru,IndiGo,E
1856," 5,517","Kochi to Kozhikode , 17 Apr",15:05,19:45,1 stop via Chennai,IndiGo,E
1857," 5,517","Kochi to Kozhikode , 17 Apr",06:50,12:55,1 stop via Bengaluru,IndiGo,E
1858," 5,517","Kochi to Kozhikode , 17 Apr",12:30,19:45,1 stop via Chennai,IndiGo,E
1859," 5,569","Kochi to Kozhikode , 17 Apr",09:50,19:45,1 stop via Chennai,IndiGo,E
1860," 9,084","Kochi to Kozhikode , 17 Apr",19:20,08:40,1 stop via New Delhi,IndiGo,E
1861," 5,750","Kochi to Bagdogra , 17 Apr",05:20,12:30,1 stop via Hyderabad,IndiGo,E
1862," 5,750","Kochi to Bagdogra , 17 Apr",22:50,09:25,1 stop via Bengaluru,IndiGo,E
1863," 6,478","Kochi to Bagdogra , 17 Apr",07:40,14:45,1 stop via Bengaluru,AirAsia,E
1864," 6,478","Kochi to Bagdogra , 17 Apr",08:50,16:30,1 stop via New Delhi,AirAsia,E
1865," 7,423","Kochi to Bagdogra , 17 Apr",10:25,10:20,"2 stop via Bengaluru,Kolkata","Spicejet, AirAsia",E
1866," 7,424","Kochi to Bagdogra , 17 Apr",12:35,10:20,"2 stop via Bengaluru,Kolkata","Air India, AirAsia",E
1867," 7,424","Kochi to Bagdogra , 17 Apr",11:35,10:20,"2 stop via Bengaluru,Kolkata","IndiGo, AirAsia",E
1868," 7,739","Kochi to Bagdogra , 17 Apr",17:10,10:20,"2 stop via Bengaluru,Kolkata","IndiGo, AirAsia",E
1869," 8,169","Kochi to Bagdogra , 17 Apr",21:20,10:20,"2 stop via Bengaluru,Kolkata",AirAsia,E
1870," 8,247","Kochi to Bagdogra , 17 Apr",19:30,09:45,1 stop via New Delhi,Vistara,E
1871," 5,284","Kochi to Nagpur , 17 Apr",20:05,07:25,1 stop via Mumbai,Go Air,E
1872," 6,147","Kochi to Nagpur , 17 Apr",22:50,07:20,1 stop via Bengaluru,IndiGo,E
1873," 6,147","Kochi to Nagpur , 17 Apr",20:50,07:20,1 stop via Bengaluru,IndiGo,E
1874," 6,704","Kochi to Nagpur , 17 Apr",10:25,23:50,"2 stop via Bengaluru,Mumbai","Spicejet, IndiGo",E
